follower_id,follows_id,time_written
145201213,276151851,2015-12-03 11:10:01.512999
145201213,274304968,2015-12-03 11:10:01.512999
145201213,1708562538,2015-12-03 11:10:01.512999
145201213,1988979466,2015-12-03 11:10:01.512999
145201213,187770901,2015-12-03 11:10:01.512999
145201213,50032578,2015-12-03 11:10:01.512999
145201213,283529355,2015-12-03 11:10:01.512999
145201213,1105805880,2015-12-03 11:10:01.512999
145201213,25054624,2015-12-03 11:10:01.512999
145201213,708846568,2015-12-03 11:10:01.512999
145201213,284379138,2015-12-03 11:10:01.512999
145201213,1592080830,2015-12-03 11:10:01.512999
145201213,1503626249,2015-12-03 11:10:01.512999
145201213,254871450,2015-12-03 11:10:01.512999
145201213,2077224808,2015-12-03 11:10:01.512999
145201213,1511102065,2015-12-03 11:10:01.512999
145201213,310969367,2015-12-03 11:10:01.512999
145201213,8502260,2015-12-03 11:10:01.512999
145201213,29042201,2015-12-03 11:10:01.512999
145201213,2467459,2015-12-03 11:10:01.512999
145201213,1569513294,2015-12-03 11:10:01.512999
145201213,1286338982,2015-12-03 11:10:01.512999
145201213,1731461355,2015-12-03 11:10:01.512999
145201213,307518937,2015-12-03 11:10:01.512999
145201213,24499420,2015-12-03 11:10:01.512999
145201213,21686064,2015-12-03 11:10:01.512999
145201213,193114205,2015-12-03 11:10:01.512999
145201213,26052944,2015-12-03 11:10:01.512999
145201213,2179387693,2015-12-03 11:10:01.512999
145201213,412354210,2015-12-03 11:10:01.512999
145201213,777373955,2015-12-03 11:10:01.512999
145201213,263043991,2015-12-03 11:10:01.512999
145201213,7775371,2015-12-03 11:10:01.512999
145201213,2065022865,2015-12-03 11:10:01.512999
145201213,310983397,2015-12-03 11:10:01.512999
145201213,1475746910,2015-12-03 11:10:01.512999
145201213,2013295043,2015-12-03 11:10:01.512999
145201213,355953597,2015-12-03 11:10:01.512999
145201213,21359777,2015-12-03 11:10:01.512999
145201213,498388862,2015-12-03 11:10:01.512999
145201213,1330098841,2015-12-03 11:10:01.512999
145201213,185496119,2015-12-03 11:10:01.512999
145201213,414216870,2015-12-03 11:10:01.512999
145201213,285581464,2015-12-03 11:10:01.512999
145201213,22825504,2015-12-03 11:10:01.512999
145201213,246004052,2015-12-03 11:10:01.512999
145201213,19170333,2015-12-03 11:10:01.512999
145201213,24319853,2015-12-03 11:10:01.512999
145201213,227407214,2015-12-03 11:10:01.512999
145201213,27309472,2015-12-03 11:10:01.512999
145201213,217828097,2015-12-03 11:10:01.512999
145201213,18975895,2015-12-03 11:10:01.512999
145201213,332188883,2015-12-03 11:10:01.512999
145201213,569403691,2015-12-03 11:10:01.512999
145201213,1501545664,2015-12-03 11:10:01.512999
145201213,412060668,2015-12-03 11:10:01.512999
145201213,1782137016,2015-12-03 11:10:01.512999
145201213,1945317320,2015-12-03 11:10:01.512999
145201213,356622356,2015-12-03 11:10:01.512999
145201213,1578180821,2015-12-03 11:10:01.512999
145201213,11285087,2015-12-03 11:10:01.512999
145201213,262850294,2015-12-03 11:10:01.512999
145201213,209285822,2015-12-03 11:10:01.512999
145201213,300509003,2015-12-03 11:10:01.512999
145201213,451048849,2015-12-03 11:10:01.512999
145201213,1427113664,2015-12-03 11:10:01.512999
145201213,2270643920,2015-12-03 11:10:01.512999
145201213,12223257,2015-12-03 11:10:01.512999
145201213,9187952,2015-12-03 11:10:01.512999
145201213,215863002,2015-12-03 11:10:01.512999
145201213,23410080,2015-12-03 11:10:01.512999
145201213,6126564,2015-12-03 11:10:01.512999
145201213,20158039,2015-12-03 11:10:01.512999
145201213,50417061,2015-12-03 11:10:01.512999
145201213,15932418,2015-12-03 11:10:01.512999
145201213,301763305,2015-12-03 11:10:01.512999
145201213,2045508514,2015-12-03 11:10:01.512999
145201213,1601715097,2015-12-03 11:10:01.512999
145201213,40526451,2015-12-03 11:10:01.512999
145201213,2220724009,2015-12-03 11:10:01.512999
145201213,52699441,2015-12-03 11:10:01.512999
145201213,2215275611,2015-12-03 11:10:01.512999
145201213,176751922,2015-12-03 11:10:01.512999
145201213,1912257003,2015-12-03 11:10:01.512999
145201213,16507161,2015-12-03 11:10:01.512999
145201213,560912031,2015-12-03 11:10:01.512999
145201213,235567598,2015-12-03 11:10:01.512999
145201213,447890684,2015-12-03 11:10:01.512999
145201213,12277895,2015-12-03 11:10:01.512999
145201213,305506437,2015-12-03 11:10:01.512999
145201213,255763106,2015-12-03 11:10:01.512999
145201213,1442796182,2015-12-03 11:10:01.512999
145201213,214808916,2015-12-03 11:10:01.512999
145201213,406854750,2015-12-03 11:10:01.512999
145201213,186847539,2015-12-03 11:10:01.512999
145201213,22568967,2015-12-03 11:10:01.512999
145201213,344142883,2015-12-03 11:10:01.512999
145201213,201547178,2015-12-03 11:10:01.512999
145201213,370859877,2015-12-03 11:10:01.512999
145201213,197832689,2015-12-03 11:10:01.512999
145201213,220783716,2015-12-03 11:10:01.512999
145201213,4316939,2015-12-03 11:10:01.512999
145201213,49928657,2015-12-03 11:10:01.512999
145201213,460236112,2015-12-03 11:10:01.512999
145201213,6860189,2015-12-03 11:10:01.512999
145201213,15920299,2015-12-03 11:10:01.512999
145201213,387419867,2015-12-03 11:10:01.512999
145201213,53884790,2015-12-03 11:10:01.512999
145201213,5442072,2015-12-03 11:10:01.512999
145201213,9730520,2015-12-03 11:10:01.512999
145201213,1476511141,2015-12-03 11:10:01.512999
145201213,36997733,2015-12-03 11:10:01.512999
145201213,41026152,2015-12-03 11:10:01.512999
145201213,318221330,2015-12-03 11:10:01.512999
145201213,7141291,2015-12-03 11:10:01.512999
145201213,303385986,2015-12-03 11:10:01.512999
145201213,189510791,2015-12-03 11:10:01.512999
145201213,1937143040,2015-12-03 11:10:01.512999
145201213,200273810,2015-12-03 11:10:01.512999
145201213,13212425,2015-12-03 11:10:01.512999
145201213,25236007,2015-12-03 11:10:01.512999
145201213,16527810,2015-12-03 11:10:01.512999
145201213,276336287,2015-12-03 11:10:01.512999
145201213,13422978,2015-12-03 11:10:01.512999
145201213,358242630,2015-12-03 11:10:01.512999
145201213,178770942,2015-12-03 11:10:01.512999
145201213,25059302,2015-12-03 11:10:01.512999
145201213,307380940,2015-12-03 11:10:01.512999
145201213,833966010,2015-12-03 11:10:01.512999
145201213,240942618,2015-12-03 11:10:01.512999
145201213,2206232993,2015-12-03 11:10:01.512999
145201213,54722610,2015-12-03 11:10:01.512999
145201213,464147747,2015-12-03 11:10:01.512999
145201213,13600151,2015-12-03 11:10:01.512999
145201213,247169026,2015-12-03 11:10:01.512999
145201213,13528260,2015-12-03 11:10:01.512999
145201213,25411694,2015-12-03 11:10:01.512999
145201213,13698739,2015-12-03 11:10:01.512999
145201213,23075559,2015-12-03 11:10:01.512999
145201213,2202655928,2015-12-03 11:10:01.512999
145201213,181306552,2015-12-03 11:10:01.512999
145201213,189783441,2015-12-03 11:10:01.512999
145201213,988806982,2015-12-03 11:10:01.512999
145201213,339867695,2015-12-03 11:10:01.512999
145201213,44980976,2015-12-03 11:10:01.512999
145201213,1807017176,2015-12-03 11:10:01.512999
145201213,360063594,2015-12-03 11:10:01.512999
145201213,54409824,2015-12-03 11:10:01.512999
145201213,12485847,2015-12-03 11:10:01.512999
145201213,271871241,2015-12-03 11:10:01.512999
145201213,1105560486,2015-12-03 11:10:01.512999
145201213,36030672,2015-12-03 11:10:01.512999
145201213,19871962,2015-12-03 11:10:01.512999
145201213,20230193,2015-12-03 11:10:01.512999
145201213,9620227,2015-12-03 11:10:01.512999
145201213,48376318,2015-12-03 11:10:01.512999
145201213,239180867,2015-12-03 11:10:01.512999
145201213,201235485,2015-12-03 11:10:01.512999
145201213,325164106,2015-12-03 11:10:01.512999
145201213,658202627,2015-12-03 11:10:01.512999
145201213,1395088010,2015-12-03 11:10:01.512999
145201213,328114579,2015-12-03 11:10:01.512999
145201213,14783628,2015-12-03 11:10:01.512999
145201213,869565327,2015-12-03 11:10:01.512999
145201213,25785469,2015-12-03 11:10:01.512999
145201213,2421050,2015-12-03 11:10:01.512999
145201213,280793308,2015-12-03 11:10:01.512999
145201213,187619120,2015-12-03 11:10:01.512999
145201213,1606288460,2015-12-03 11:10:01.512999
145201213,252521913,2015-12-03 11:10:01.512999
145201213,505895890,2015-12-03 11:10:01.512999
145201213,2085840322,2015-12-03 11:10:01.512999
145201213,18835941,2015-12-03 11:10:01.512999
145201213,683712892,2015-12-03 11:10:01.512999
145201213,535065013,2015-12-03 11:10:01.512999
145201213,373226060,2015-12-03 11:10:01.512999
145201213,202489049,2015-12-03 11:10:01.512999
145201213,19971698,2015-12-03 11:10:01.512999
145201213,221587491,2015-12-03 11:10:01.512999
145201213,2243151310,2015-12-03 11:10:01.512999
145201213,291972630,2015-12-03 11:10:01.512999
145201213,305063054,2015-12-03 11:10:01.512999
145201213,810573628,2015-12-03 11:10:01.512999
145201213,240196538,2015-12-03 11:10:01.512999
145201213,11337932,2015-12-03 11:10:01.512999
145201213,608848566,2015-12-03 11:10:01.512999
145201213,329674326,2015-12-03 11:10:01.512999
145201213,185352867,2015-12-03 11:10:01.512999
145201213,184354991,2015-12-03 11:10:01.512999
145201213,6754744,2015-12-03 11:10:01.512999
145201213,12339576,2015-12-03 11:10:01.512999
145201213,15891081,2015-12-03 11:10:01.512999
145201213,46536725,2015-12-03 11:10:01.512999
145201213,190864429,2015-12-03 11:10:01.512999
145201213,1393074743,2015-12-03 11:10:01.512999
145201213,4187657,2015-12-03 11:10:01.512999
145201213,1401714969,2015-12-03 11:10:01.512999
145201213,42034979,2015-12-03 11:10:01.512999
145201213,302427592,2015-12-03 11:10:01.512999
145201213,18939745,2015-12-03 11:10:01.512999
145201213,2252583759,2015-12-03 11:10:01.512999
145201213,1526581805,2015-12-03 11:10:01.512999
145201213,222554533,2015-12-03 11:10:01.512999
145201213,19508142,2015-12-03 11:10:01.512999
145201213,486329320,2015-12-03 11:10:01.512999
145201213,192364441,2015-12-03 11:10:01.512999
145201213,1237203,2015-12-03 11:10:01.512999
145201213,363853413,2015-12-03 11:10:01.512999
145201213,286737945,2015-12-03 11:10:01.512999
145201213,21540909,2015-12-03 11:10:01.512999
145201213,360223054,2015-12-03 11:10:01.512999
145201213,22619435,2015-12-03 11:10:01.512999
145201213,2714397,2015-12-03 11:10:01.512999
145201213,195893661,2015-12-03 11:10:01.512999
145201213,546233229,2015-12-03 11:10:01.512999
145201213,742818621,2015-12-03 11:10:01.512999
145201213,1178246962,2015-12-03 11:10:01.512999
145201213,23961638,2015-12-03 11:10:01.512999
145201213,261726291,2015-12-03 11:10:01.512999
145201213,463645858,2015-12-03 11:10:01.512999
145201213,256521583,2015-12-03 11:10:01.512999
145201213,50742109,2015-12-03 11:10:01.512999
145201213,1989428157,2015-12-03 11:10:01.512999
145201213,290313167,2015-12-03 11:10:01.512999
145201213,7255963,2015-12-03 11:10:01.512999
145201213,308157857,2015-12-03 11:10:01.512999
145201213,11830955,2015-12-03 11:10:01.512999
145201213,435909874,2015-12-03 11:10:01.512999
145201213,445443051,2015-12-03 11:10:01.512999
145201213,1050526713,2015-12-03 11:10:01.512999
145201213,43613172,2015-12-03 11:10:01.512999
145201213,179823384,2015-12-03 11:10:01.512999
145201213,214326018,2015-12-03 11:10:01.512999
145201213,1917475809,2015-12-03 11:10:01.512999
145201213,23647953,2015-12-03 11:10:01.512999
145201213,1093918911,2015-12-03 11:10:01.512999
145201213,174362710,2015-12-03 11:10:01.512999
145201213,194787616,2015-12-03 11:10:01.512999
145201213,1327775062,2015-12-03 11:10:01.512999
145201213,347241869,2015-12-03 11:10:01.512999
145201213,197563439,2015-12-03 11:10:01.512999
145201213,16061204,2015-12-03 11:10:01.512999
145201213,44622755,2015-12-03 11:10:01.512999
145201213,30438681,2015-12-03 11:10:01.512999
145201213,1565828969,2015-12-03 11:10:01.512999
145201213,29005569,2015-12-03 11:10:01.512999
145201213,300052338,2015-12-03 11:10:01.512999
145201213,359697310,2015-12-03 11:10:01.512999
145201213,10294568,2015-12-03 11:10:01.512999
145201213,428165428,2015-12-03 11:10:01.512999
145201213,283074070,2015-12-03 11:10:01.512999
145201213,343003948,2015-12-03 11:10:01.512999
145201213,1568666805,2015-12-03 11:10:01.512999
145201213,104943508,2015-12-03 11:10:01.512999
145201213,416632906,2015-12-03 11:10:01.512999
145201213,17570841,2015-12-03 11:10:01.512999
145201213,375512586,2015-12-03 11:10:01.512999
145201213,371088874,2015-12-03 11:10:01.512999
145201213,1122533498,2015-12-03 11:10:01.512999
145201213,409009616,2015-12-03 11:10:01.512999
145201213,222470854,2015-12-03 11:10:01.512999
145201213,208101486,2015-12-03 11:10:01.512999
145201213,488870527,2015-12-03 11:10:01.512999
145201213,48391817,2015-12-03 11:10:01.512999
145201213,490074279,2015-12-03 11:10:01.512999
145201213,265681456,2015-12-03 11:10:01.512999
145201213,1354848075,2015-12-03 11:10:01.512999
145201213,293966274,2015-12-03 11:10:01.512999
145201213,316405123,2015-12-03 11:10:01.512999
145201213,8927519,2015-12-03 11:10:01.512999
145201213,18473633,2015-12-03 11:10:01.512999
145201213,578855708,2015-12-03 11:10:01.512999
145201213,54089225,2015-12-03 11:10:01.512999
145201213,9509528,2015-12-03 11:10:01.512999
145201213,3327365,2015-12-03 11:10:01.512999
145201213,240745543,2015-12-03 11:10:01.512999
145201213,35638529,2015-12-03 11:10:01.512999
145201213,455582662,2015-12-03 11:10:01.512999
145201213,2103005341,2015-12-03 11:10:01.512999
145201213,27165763,2015-12-03 11:10:01.512999
145201213,710666795,2015-12-03 11:10:01.512999
145201213,241737369,2015-12-03 11:10:01.512999
145201213,810280358,2015-12-03 11:10:01.512999
145201213,1943210536,2015-12-03 11:10:01.512999
145201213,2074019761,2015-12-03 11:10:01.512999
145201213,26309964,2015-12-03 11:10:01.512999
145201213,22602872,2015-12-03 11:10:01.512999
145201213,9514452,2015-12-03 11:10:01.512999
145201213,334435040,2015-12-03 11:10:01.512999
145201213,511153203,2015-12-03 11:10:01.512999
145201213,463634292,2015-12-03 11:10:01.512999
145201213,12804156,2015-12-03 11:10:01.512999
145201213,10826017,2015-12-03 11:10:01.512999
145201213,239395138,2015-12-03 11:10:01.512999
145201213,2122955330,2015-12-03 11:10:01.512999
145201213,404909864,2015-12-03 11:10:01.512999
145201213,555289615,2015-12-03 11:10:01.512999
145201213,367909635,2015-12-03 11:10:01.512999
145201213,787132,2015-12-03 11:10:01.512999
145201213,202993606,2015-12-03 11:10:01.512999
145201213,1589908916,2015-12-03 11:10:01.512999
145201213,989139520,2015-12-03 11:10:01.512999
145201213,16199783,2015-12-03 11:10:01.512999
145201213,1939241962,2015-12-03 11:10:01.512999
145201213,371079449,2015-12-03 11:10:01.512999
145201213,479658789,2015-12-03 11:10:01.512999
145201213,265071564,2015-12-03 11:10:01.512999
145201213,215440663,2015-12-03 11:10:01.512999
145201213,268520104,2015-12-03 11:10:01.512999
145201213,218667994,2015-12-03 11:10:01.512999
145201213,17162690,2015-12-03 11:10:01.512999
145201213,181333216,2015-12-03 11:10:01.512999
145201213,308268595,2015-12-03 11:10:01.512999
145201213,1613519025,2015-12-03 11:10:01.512999
145201213,2195288739,2015-12-03 11:10:01.512999
145201213,1947796258,2015-12-03 11:10:01.512999
145201213,173560420,2015-12-03 11:10:01.512999
145201213,320141746,2015-12-03 11:10:01.512999
145201213,646154210,2015-12-03 11:10:01.512999
145201213,178184487,2015-12-03 11:10:01.512999
145201213,38326326,2015-12-03 11:10:01.512999
145201213,1393629871,2015-12-03 11:10:01.512999
145201213,418083248,2015-12-03 11:10:01.512999
145201213,25405596,2015-12-03 11:10:01.512999
145201213,1935199,2015-12-03 11:10:01.512999
145201213,1346086496,2015-12-03 11:10:01.512999
145201213,178130487,2015-12-03 11:10:01.512999
145201213,9575080,2015-12-03 11:10:01.512999
145201213,220439125,2015-12-03 11:10:01.512999
145201213,24129078,2015-12-03 11:10:01.512999
145201213,1256426381,2015-12-03 11:10:01.512999
145201213,288235242,2015-12-03 11:10:01.512999
145201213,184313197,2015-12-03 11:10:01.512999
145201213,174401213,2015-12-03 11:10:01.512999
145201213,369969398,2015-12-03 11:10:01.512999
145201213,300420631,2015-12-03 11:10:01.512999
145201213,406899917,2015-12-03 11:10:01.512999
145201213,600978159,2015-12-03 11:10:01.512999
145201213,242861457,2015-12-03 11:10:01.512999
145201213,38825098,2015-12-03 11:10:01.512999
145201213,1216849,2015-12-03 11:10:01.512999
145201213,284834768,2015-12-03 11:10:01.512999
145201213,513022944,2015-12-03 11:10:01.512999
145201213,255195402,2015-12-03 11:10:01.512999
145201213,41963113,2015-12-03 11:10:01.512999
145201213,270751752,2015-12-03 11:10:01.512999
145201213,543139461,2015-12-03 11:10:01.512999
145201213,523606198,2015-12-03 11:10:01.512999
145201213,16394223,2015-12-03 11:10:01.512999
145201213,255038158,2015-12-03 11:10:01.512999
145201213,298105458,2015-12-03 11:10:01.512999
145201213,12679364,2015-12-03 11:10:01.512999
145201213,273668658,2015-12-03 11:10:01.512999
145201213,505040047,2015-12-03 11:10:01.512999
145201213,1058776754,2015-12-03 11:10:01.512999
145201213,1725359569,2015-12-03 11:10:01.512999
145201213,240081760,2015-12-03 11:10:01.512999
145201213,4564807,2015-12-03 11:10:01.512999
145201213,759044396,2015-12-03 11:10:01.512999
145201213,1469829976,2015-12-03 11:10:01.512999
145201213,1510362421,2015-12-03 11:10:01.512999
145201213,2551272,2015-12-03 11:10:01.512999
145201213,1533722030,2015-12-03 11:10:01.512999
145201213,478965991,2015-12-03 11:10:01.512999
145201213,402676192,2015-12-03 11:10:01.512999
145201213,29773022,2015-12-03 11:10:01.512999
145201213,812021709,2015-12-03 11:10:01.512999
145201213,36249672,2015-12-03 11:10:01.512999
145201213,222567636,2015-12-03 11:10:01.512999
145201213,460563723,2015-12-03 11:10:01.512999
145201213,199175210,2015-12-03 11:10:01.512999
145201213,566928360,2015-12-03 11:10:01.512999
145201213,1284597,2015-12-03 11:10:01.512999
145201213,2223823001,2015-12-03 11:10:01.512999
145201213,1996740366,2015-12-03 11:10:01.512999
145201213,1998479936,2015-12-03 11:10:01.512999
145201213,29593050,2015-12-03 11:10:01.512999
145201213,945525990,2015-12-03 11:10:01.512999
145201213,1387137215,2015-12-03 11:10:01.512999
145201213,197639593,2015-12-03 11:10:01.512999
145201213,25710667,2015-12-03 11:10:01.512999
145201213,1322214434,2015-12-03 11:10:01.512999
145201213,1580294812,2015-12-03 11:10:01.512999
145201213,283004588,2015-12-03 11:10:01.512999
145201213,596006341,2015-12-03 11:10:01.512999
145201213,656149566,2015-12-03 11:10:01.512999
145201213,28736267,2015-12-03 11:10:01.512999
145201213,289632940,2015-12-03 11:10:01.512999
145201213,21905384,2015-12-03 11:10:01.512999
145201213,228853935,2015-12-03 11:10:01.512999
145201213,270482190,2015-12-03 11:10:01.512999
145201213,18117389,2015-12-03 11:10:01.512999
145201213,16516236,2015-12-03 11:10:01.512999
145201213,30277532,2015-12-03 11:10:01.512999
145201213,580915170,2015-12-03 11:10:01.512999
145201213,1575496431,2015-12-03 11:10:01.512999
145201213,1286576381,2015-12-03 11:10:01.512999
145201213,53736008,2015-12-03 11:10:01.512999
145201213,194802027,2015-12-03 11:10:01.512999
145201213,14734199,2015-12-03 11:10:01.512999
145201213,10480195,2015-12-03 11:10:01.512999
145201213,1946161149,2015-12-03 11:10:01.512999
145201213,45718052,2015-12-03 11:10:01.512999
145201213,306202164,2015-12-03 11:10:01.512999
145201213,17594736,2015-12-03 11:10:01.512999
145201213,1104670281,2015-12-03 11:10:01.512999
145201213,336529558,2015-12-03 11:10:01.512999
145201213,342885079,2015-12-03 11:10:01.512999
145201213,198154074,2015-12-03 11:10:01.512999
145201213,8579765,2015-12-03 11:10:01.512999
145201213,185280859,2015-12-03 11:10:01.512999
145201213,11206038,2015-12-03 11:10:01.512999
145201213,284506536,2015-12-03 11:10:01.512999
145201213,222173550,2015-12-03 11:10:01.512999
145201213,19769622,2015-12-03 11:10:01.512999
145201213,1558824459,2015-12-03 11:10:01.512999
145201213,5371238,2015-12-03 11:10:01.512999
145201213,1567054209,2015-12-03 11:10:01.512999
145201213,1345207009,2015-12-03 11:10:01.512999
145201213,41386054,2015-12-03 11:10:01.512999
145201213,5442591,2015-12-03 11:10:01.512999
145201213,180513208,2015-12-03 11:10:01.512999
145201213,383357411,2015-12-03 11:10:01.512999
145201213,1397576319,2015-12-03 11:10:01.512999
145201213,14717376,2015-12-03 11:10:01.512999
145201213,686689728,2015-12-03 11:10:01.512999
145201213,1559839024,2015-12-03 11:10:01.512999
145201213,418305845,2015-12-03 11:10:01.512999
145201213,717326623,2015-12-03 11:10:01.512999
145201213,628938132,2015-12-03 11:10:01.512999
145201213,182072410,2015-12-03 11:10:01.512999
145201213,695991794,2015-12-03 11:10:01.512999
145201213,1448138015,2015-12-03 11:10:01.512999
145201213,798483594,2015-12-03 11:10:01.512999
145201213,254537842,2015-12-03 11:10:01.512999
145201213,1334609666,2015-12-03 11:10:01.512999
145201213,49298682,2015-12-03 11:10:01.512999
145201213,240611981,2015-12-03 11:10:01.512999
145201213,46558628,2015-12-03 11:10:01.512999
145201213,953005186,2015-12-03 11:10:01.512999
145201213,1493904339,2015-12-03 11:10:01.512999
145201213,273290157,2015-12-03 11:10:01.512999
145201213,47340181,2015-12-03 11:10:01.512999
145201213,1539947644,2015-12-03 11:10:01.512999
145201213,1519218078,2015-12-03 11:10:01.512999
145201213,533538424,2015-12-03 11:10:01.512999
145201213,768977847,2015-12-03 11:10:01.512999
145201213,263007614,2015-12-03 11:10:01.512999
145201213,2166068226,2015-12-03 11:10:01.512999
145201213,9484329,2015-12-03 11:10:01.512999
145201213,50163395,2015-12-03 11:10:01.512999
145201213,6543113,2015-12-03 11:10:01.512999
145201213,7900697,2015-12-03 11:10:01.512999
145201213,195725792,2015-12-03 11:10:01.512999
145201213,1883320,2015-12-03 11:10:01.512999
145201213,192208470,2015-12-03 11:10:01.512999
145201213,1941061974,2015-12-03 11:10:01.512999
145201213,602455913,2015-12-03 11:10:01.512999
145201213,2140846901,2015-12-03 11:10:01.512999
145201213,6119434,2015-12-03 11:10:01.512999
145201213,297604134,2015-12-03 11:10:01.512999
145201213,353439474,2015-12-03 11:10:01.512999
145201213,357622416,2015-12-03 11:10:01.512999
145201213,1593701306,2015-12-03 11:10:01.512999
145201213,448356078,2015-12-03 11:10:01.512999
145201213,2887403,2015-12-03 11:10:01.512999
145201213,329245273,2015-12-03 11:10:01.512999
145201213,1448754648,2015-12-03 11:10:01.512999
145201213,304164315,2015-12-03 11:10:01.512999
145201213,623755708,2015-12-03 11:10:01.512999
145201213,204669655,2015-12-03 11:10:01.512999
145201213,295769826,2015-12-03 11:10:01.512999
145201213,181335324,2015-12-03 11:10:01.512999
145201213,342307766,2015-12-03 11:10:01.512999
145201213,395293843,2015-12-03 11:10:01.512999
145201213,37551480,2015-12-03 11:10:01.512999
145201213,350781937,2015-12-03 11:10:01.512999
145201213,8696369,2015-12-03 11:10:01.512999
145201213,215813574,2015-12-03 11:10:01.512999
145201213,184450431,2015-12-03 11:10:01.512999
145201213,327895633,2015-12-03 11:10:01.512999
145201213,209441630,2015-12-03 11:10:01.512999
145201213,32205312,2015-12-03 11:10:01.512999
145201213,208302200,2015-12-03 11:10:01.512999
145201213,193500517,2015-12-03 11:10:01.512999
145201213,352686337,2015-12-03 11:10:01.512999
145201213,23974349,2015-12-03 11:10:01.512999
145201213,178936022,2015-12-03 11:10:01.512999
145201213,144701187,2015-12-03 11:10:01.512999
145201213,189584654,2015-12-03 11:10:01.512999
145201213,1122402807,2015-12-03 11:10:01.512999
145201213,1948635829,2015-12-03 11:10:01.512999
145201213,224719191,2015-12-03 11:10:01.512999
145201213,26486806,2015-12-03 11:10:01.512999
145201213,27100692,2015-12-03 11:10:01.512999
145201213,2106814393,2015-12-03 11:10:01.512999
145201213,1642468691,2015-12-03 11:10:01.512999
145201213,232662138,2015-12-03 11:10:01.512999
145201213,14987117,2015-12-03 11:10:01.512999
145201213,220112278,2015-12-03 11:10:01.512999
145201213,2096943606,2015-12-03 11:10:01.512999
145201213,16562889,2015-12-03 11:10:01.512999
145201213,42226610,2015-12-03 11:10:01.512999
145201213,513120155,2015-12-03 11:10:01.512999
145201213,255660523,2015-12-03 11:10:01.512999
145201213,405933117,2015-12-03 11:10:01.512999
145201213,13984098,2015-12-03 11:10:01.512999
145201213,402185422,2015-12-03 11:10:01.512999
145201213,720451322,2015-12-03 11:10:01.512999
145201213,17389612,2015-12-03 11:10:01.512999
145201213,296909925,2015-12-03 11:10:01.512999
145201213,2102639569,2015-12-03 11:10:01.512999
145201213,7289886,2015-12-03 11:10:01.512999
145201213,144679363,2015-12-03 11:10:01.512999
145201213,547323454,2015-12-03 11:10:01.512999
145201213,299094531,2015-12-03 11:10:01.512999
145201213,295989132,2015-12-03 11:10:01.512999
145201213,2005081212,2015-12-03 11:10:01.512999
145201213,469873931,2015-12-03 11:10:01.512999
145201213,248291474,2015-12-03 11:10:01.512999
145201213,326981398,2015-12-03 11:10:01.512999
145201213,586844072,2015-12-03 11:10:01.512999
